year,vote,rep_respondent,ind_respondent,dem_respondent,state,id,comp_challenger,comp_incumbent,cook,pop,expenditures,dem_inc,inc_age,inc_tenure,vote_incumbent,same,diff,cook_inc_risk
2000,"2. republican",1,0,0,"TX","TX_2000",-2.995223,.8384655,"SolidRep",20.95185,8.434246,0,57,7,1,1,0,3
2000,"1. democrat",0,0,1,"TX","TX_2000",-2.995223,.8384655,"SolidRep",20.95185,8.434246,0,57,7,0,0,1,3
2000,"1. democrat",0,0,1,"TX","TX_2000",-2.995223,.8384655,"SolidRep",20.95185,8.434246,0,57,7,0,0,1,3
2000,"2. republican",1,0,0,"TX","TX_2000",-2.995223,.8384655,"SolidRep",20.95185,8.434246,0,57,7,1,1,0,3
2000,"2. republican",1,0,0,"TX","TX_2000",-2.995223,.8384655,"SolidRep",20.95185,8.434246,0,57,7,1,1,0,3
2000,"1. democrat",0,0,1,"TX","TX_2000",-2.995223,.8384655,"SolidRep",20.95185,8.434246,0,57,7,0,0,1,3
2000,"2. republican",0,1,0,"TX","TX_2000",-2.995223,.8384655,"SolidRep",20.95185,8.434246,0,57,7,1,0,0,3
2000,"2. republican",1,0,0,"TX","TX_2000",-2.995223,.8384655,"SolidRep",20.95185,8.434246,0,57,7,1,1,0,3
2000,"2. republican",1,0,0,"TX","TX_2000",-2.995223,.8384655,"SolidRep",20.95185,8.434246,0,57,7,1,1,0,3
2000,"1. democrat",0,1,0,"TX","TX_2000",-2.995223,.8384655,"SolidRep",20.95185,8.434246,0,57,7,0,0,0,3
2000,"2. republican",1,0,0,"TX","TX_2000",-2.995223,.8384655,"SolidRep",20.95185,8.434246,0,57,7,1,1,0,3
2000,"1. democrat",0,0,1,"TX","TX_2000",-2.995223,.8384655,"SolidRep",20.95185,8.434246,0,57,7,0,0,1,3
2000,"2. republican",1,0,0,"TX","TX_2000",-2.995223,.8384655,"SolidRep",20.95185,8.434246,0,57,7,1,1,0,3
2000,"2. republican",1,0,0,"TX","TX_2000",-2.995223,.8384655,"SolidRep",20.95185,8.434246,0,57,7,1,1,0,3
2000,"1. democrat",0,0,1,"TX","TX_2000",-2.995223,.8384655,"SolidRep",20.95185,8.434246,0,57,7,0,0,1,3
2000,"2. republican",1,0,0,"TX","TX_2000",-2.995223,.8384655,"SolidRep",20.95185,8.434246,0,57,7,1,1,0,3
2000,"2. republican",1,0,0,"TX","TX_2000",-2.995223,.8384655,"SolidRep",20.95185,8.434246,0,57,7,1,1,0,3
2000,"1. democrat",0,0,1,"TX","TX_2000",-2.995223,.8384655,"SolidRep",20.95185,8.434246,0,57,7,0,0,1,3
2000,"2. republican",1,0,0,"TX","TX_2000",-2.995223,.8384655,"SolidRep",20.95185,8.434246,0,57,7,1,1,0,3
2000,"2. republican",1,0,0,"TX","TX_2000",-2.995223,.8384655,"SolidRep",20.95185,8.434246,0,57,7,1,1,0,3
2000,"2. republican",1,0,0,"TX","TX_2000",-2.995223,.8384655,"SolidRep",20.95185,8.434246,0,57,7,1,1,0,3
2000,"2. republican",0,1,0,"TX","TX_2000",-2.995223,.8384655,"SolidRep",20.95185,8.434246,0,57,7,1,0,0,3
2000,"2. republican",0,0,1,"TX","TX_2000",-2.995223,.8384655,"SolidRep",20.95185,8.434246,0,57,7,1,0,1,3
2000,"2. republican",1,0,0,"UT","UT_2000",.8269626,1.12941,"SolidRep",2.24349,12.609,0,66,23,1,1,0,3
2000,"2. republican",0,0,1,"UT","UT_2000",.8269626,1.12941,"SolidRep",2.24349,12.609,0,66,23,1,0,1,3
2000,"2. republican",1,0,0,"UT","UT_2000",.8269626,1.12941,"SolidRep",2.24349,12.609,0,66,23,1,1,0,3
2000,"1. democrat",0,0,1,"UT","UT_2000",.8269626,1.12941,"SolidRep",2.24349,12.609,0,66,23,0,0,1,3
2000,"1. democrat",0,0,1,"UT","UT_2000",.8269626,1.12941,"SolidRep",2.24349,12.609,0,66,23,0,0,1,3
2000,"1. democrat",0,0,1,"UT","UT_2000",.8269626,1.12941,"SolidRep",2.24349,12.609,0,66,23,0,0,1,3
2000,"1. democrat",0,0,1,"UT","UT_2000",.8269626,1.12941,"SolidRep",2.24349,12.609,0,66,23,0,0,1,3
2000,"2. republican",1,0,0,"UT","UT_2000",.8269626,1.12941,"SolidRep",2.24349,12.609,0,66,23,1,1,0,3
2000,"1. democrat",0,1,0,"UT","UT_2000",.8269626,1.12941,"SolidRep",2.24349,12.609,0,66,23,0,0,0,3
2000,"1. democrat",0,0,1,"UT","UT_2000",.8269626,1.12941,"SolidRep",2.24349,12.609,0,66,23,0,0,1,3
2000,"2. republican",0,1,0,"UT","UT_2000",.8269626,1.12941,"SolidRep",2.24349,12.609,0,66,23,1,0,0,3
2000,"2. republican",1,0,0,"UT","UT_2000",.8269626,1.12941,"SolidRep",2.24349,12.609,0,66,23,1,1,0,3
2000,"2. republican",1,0,0,"UT","UT_2000",.8269626,1.12941,"SolidRep",2.24349,12.609,0,66,23,1,1,0,3
2004,"2. republican",0,0,1,"UT","UT_2004",1.000215,-.8618962,"SolidRep",2.4215,11.66958,0,71,11,1,0,1,3
2004,"1. democrat",0,1,0,"UT","UT_2004",1.000215,-.8618962,"SolidRep",2.4215,11.66958,0,71,11,0,0,0,3
2004,"2. republican",0,1,0,"UT","UT_2004",1.000215,-.8618962,"SolidRep",2.4215,11.66958,0,71,11,1,0,0,3
2004,"1. democrat",0,0,1,"UT","UT_2004",1.000215,-.8618962,"SolidRep",2.4215,11.66958,0,71,11,0,0,1,3
2004,"2. republican",1,0,0,"UT","UT_2004",1.000215,-.8618962,"SolidRep",2.4215,11.66958,0,71,11,1,1,0,3
2004,"1. democrat",0,0,1,"UT","UT_2004",1.000215,-.8618962,"SolidRep",2.4215,11.66958,0,71,11,0,0,1,3
2004,"2. republican",0,1,0,"UT","UT_2004",1.000215,-.8618962,"SolidRep",2.4215,11.66958,0,71,11,1,0,0,3
2004,"2. republican",0,1,0,"UT","UT_2004",1.000215,-.8618962,"SolidRep",2.4215,11.66958,0,71,11,1,0,0,3
2004,"2. republican",0,1,0,"UT","UT_2004",1.000215,-.8618962,"SolidRep",2.4215,11.66958,0,71,11,1,0,0,3
2004,"1. democrat",0,0,1,"UT","UT_2004",1.000215,-.8618962,"SolidRep",2.4215,11.66958,0,71,11,0,0,1,3
2004,"2. republican",0,0,1,"UT","UT_2004",1.000215,-.8618962,"SolidRep",2.4215,11.66958,0,71,11,1,0,1,3
2004,"1. democrat",0,0,1,"UT","UT_2004",1.000215,-.8618962,"SolidRep",2.4215,11.66958,0,71,11,0,0,1,3
2004,"1. democrat",0,0,1,"UT","UT_2004",1.000215,-.8618962,"SolidRep",2.4215,11.66958,0,71,11,0,0,1,3
2004,"2. republican",0,1,0,"UT","UT_2004",1.000215,-.8618962,"SolidRep",2.4215,11.66958,0,71,11,1,0,0,3
2004,"1. democrat",0,0,1,"UT","UT_2004",1.000215,-.8618962,"SolidRep",2.4215,11.66958,0,71,11,0,0,1,3
2004,"2. republican",1,0,0,"UT","UT_2004",1.000215,-.8618962,"SolidRep",2.4215,11.66958,0,71,11,1,1,0,3
2004,"1. democrat",1,0,0,"UT","UT_2004",1.000215,-.8618962,"SolidRep",2.4215,11.66958,0,71,11,0,1,0,3
1994,"2. republican",1,0,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,1,0
1994,"2. republican",0,1,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,0,0
1994,"2. republican",1,0,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,1,0
1994,"1. democrat",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,1,0,0
1994,"1. democrat",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,1,0,0
1994,"2. republican",1,0,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,1,0
1994,"1. democrat",0,1,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,0,0,0
1994,"1. democrat",0,1,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,0,0,0
1994,"2. republican",1,0,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,1,0
1994,"2. republican",0,1,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,0,0
1994,"2. republican",1,0,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,1,0
1994,"1. democrat",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,1,0,0
1994,"1. democrat",0,1,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,0,0,0
1994,"1. democrat",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,1,0,0
1994,"2. republican",1,0,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,1,0
1994,"2. republican",1,0,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,1,0
1994,"1. democrat",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,1,0,0
1994,"1. democrat",0,1,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,0,0,0
1994,"1. democrat",1,0,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,0,1,0
1994,"1. democrat",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,1,0,0
1994,"1. democrat",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,1,0,0
1994,"1. democrat",0,1,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,0,0,0
1994,"1. democrat",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,1,0,0
1994,"1. democrat",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,1,0,0
1994,"1. democrat",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,1,0,0
1994,"2. republican",1,0,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,1,0
1994,"1. democrat",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,1,0,0
1994,"2. republican",1,0,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,1,0
1994,"1. democrat",0,1,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,0,0,0
1994,"1. democrat",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,1,0,0
1994,"2. republican",0,1,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,0,0
1994,"1. democrat",1,0,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,0,1,0
1994,"1. democrat",1,0,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,0,1,0
1994,"2. republican",0,1,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,0,0
1994,"2. republican",0,1,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,0,0
1994,"1. democrat",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,1,0,0
1994,"2. republican",1,0,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,1,0
1994,"1. democrat",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,1,0,0
1994,"2. republican",0,1,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,0,0
1994,"2. republican",1,0,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,1,0
1994,"2. republican",1,0,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,1,0
1994,"2. republican",0,1,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,0,0
1994,"2. republican",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,1,0,0
1994,"1. democrat",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,1,0,0
1994,"2. republican",1,0,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,1,0
1994,"2. republican",1,0,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,1,0
1994,"1. democrat",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,1,0,0
1994,"2. republican",1,0,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,1,0
1994,"1. democrat",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,1,0,0
1994,"2. republican",1,0,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,1,0
1994,"2. republican",1,0,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,1,0
1994,"1. democrat",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,1,0,0
1994,"2. republican",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,1,0,0
1994,"1. democrat",0,1,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,0,0,0
1994,"1. democrat",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,1,0,0
1994,"1. democrat",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,1,0,0
1994,"2. republican",0,1,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,0,0
1994,"2. republican",1,0,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,1,0
1994,"2. republican",0,1,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,0,0
1994,"2. republican",1,0,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,1,0
1994,"2. republican",0,1,0,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,0,0,0,0
1994,"1. democrat",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,1,0,0
1994,"1. democrat",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,1,0,0
1994,"1. democrat",0,0,1,"VA","VA_1994",-.4829411,.124364,"TossupDem",6.536771,16.84116,1,55,5,1,1,0,0
1996,"1. democrat",0,1,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,0,2
1996,"1. democrat",0,1,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,0,2
1996,"2. republican",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,1,0,2
1996,"1. democrat",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,1,2
1996,"1. democrat",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,1,2
1996,"1. democrat",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,1,2
1996,"1. democrat",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,1,2
1996,"2. republican",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,0,1,2
1996,"1. democrat",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,1,2
1996,"2. republican",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,1,0,2
1996,"2. republican",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,0,1,2
1996,"1. democrat",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,1,2
1996,"2. republican",0,1,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,0,0,2
1996,"2. republican",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,1,0,2
1996,"2. republican",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,1,0,2
1996,"2. republican",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,1,0,2
1996,"2. republican",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,1,0,2
1996,"2. republican",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,1,0,2
1996,"1. democrat",0,1,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,0,2
1996,"2. republican",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,0,1,2
1996,"2. republican",0,1,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,0,0,2
1996,"1. democrat",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,1,2
1996,"1. democrat",0,1,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,0,2
1996,"1. democrat",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,1,2
1996,"1. democrat",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,1,2
1996,"2. republican",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,1,0,2
1996,"1. democrat",0,1,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,0,2
1996,"1. democrat",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,1,0,2
1996,"1. democrat",0,1,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,0,2
1996,"1. democrat",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,1,0,2
1996,"2. republican",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,1,0,2
1996,"1. democrat",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,1,2
1996,"2. republican",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,0,1,2
1996,"1. democrat",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,1,2
1996,"2. republican",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,1,0,2
1996,"2. republican",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,1,0,2
1996,"2. republican",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,1,0,2
1996,"1. democrat",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,1,2
1996,"2. republican",0,1,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,0,0,2
1996,"2. republican",0,1,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,0,0,2
1996,"2. republican",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,1,0,2
1996,"1. democrat",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,1,2
1996,"2. republican",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,1,0,2
1996,"2. republican",0,1,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,0,0,2
1996,"1. democrat",0,1,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,0,2
1996,"2. republican",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,0,1,2
1996,"1. democrat",0,1,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,0,2
1996,"1. democrat",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,1,2
1996,"1. democrat",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,1,0,2
1996,"2. republican",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,1,0,2
1996,"2. republican",0,1,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,0,0,2
1996,"2. republican",0,1,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,0,0,2
1996,"1. democrat",0,1,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,0,2
1996,"2. republican",0,1,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,0,0,2
1996,"1. democrat",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,1,2
1996,"1. democrat",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,1,0,2
1996,"1. democrat",0,1,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,0,2
1996,"1. democrat",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,1,2
1996,"1. democrat",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,1,0,2
1996,"2. republican",0,1,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,0,0,2
1996,"2. republican",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,0,1,2
1996,"1. democrat",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,1,2
1996,"2. republican",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,1,0,2
1996,"1. democrat",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,1,2
1996,"2. republican",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,0,1,2
1996,"1. democrat",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,1,0,2
1996,"1. democrat",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,1,2
1996,"2. republican",0,1,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,0,0,2
1996,"1. democrat",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,1,2
1996,"2. republican",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,1,0,2
1996,"2. republican",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,1,0,2
1996,"1. democrat",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,1,2
1996,"2. republican",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,1,0,2
1996,"2. republican",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,1,0,2
1996,"2. republican",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,1,0,2
1996,"1. democrat",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,1,2
1996,"2. republican",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,1,1,0,2
1996,"1. democrat",0,0,1,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,0,1,2
1996,"1. democrat",1,0,0,"VA","VA_1996",.5134886,-.6554331,"LeanRep",6.665491,16.26655,0,69,17,0,1,0,2
2000,"1. democrat",0,1,0,"VA","VA_2000",.2049718,.124364,"TossUpDem",7.104587,16.11769,1,61,11,1,0,0,0
2000,"2. republican",1,0,0,"VA","VA_2000",.2049718,.124364,"TossUpDem",7.104587,16.11769,1,61,11,0,0,1,0
2000,"2. republican",1,0,0,"VA","VA_2000",.2049718,.124364,"TossUpDem",7.104587,16.11769,1,61,11,0,0,1,0
2000,"2. republican",0,1,0,"VA","VA_2000",.2049718,.124364,"TossUpDem",7.104587,16.11769,1,61,11,0,0,0,0
2000,"2. republican",1,0,0,"VA","VA_2000",.2049718,.124364,"TossUpDem",7.104587,16.11769,1,61,11,0,0,1,0
2000,"1. democrat",0,0,1,"VA","VA_2000",.2049718,.124364,"TossUpDem",7.104587,16.11769,1,61,11,1,1,0,0
2000,"1. democrat",0,1,0,"VA","VA_2000",.2049718,.124364,"TossUpDem",7.104587,16.11769,1,61,11,1,0,0,0
2000,"1. democrat",0,0,1,"VA","VA_2000",.2049718,.124364,"TossUpDem",7.104587,16.11769,1,61,11,1,1,0,0
2000,"2. republican",1,0,0,"VA","VA_2000",.2049718,.124364,"TossUpDem",7.104587,16.11769,1,61,11,0,0,1,0
2000,"2. republican",0,1,0,"VA","VA_2000",.2049718,.124364,"TossUpDem",7.104587,16.11769,1,61,11,0,0,0,0
2000,"1. democrat",0,0,1,"VA","VA_2000",.2049718,.124364,"TossUpDem",7.104587,16.11769,1,61,11,1,1,0,0
